,edad,sexo,ccaa,entorno,dependiente,sociabilidad,espacio_actividad,acompañado,grupo,mascota,horario,act1,act2,act3
2529,56,mujer,castilla-la mancha,urbano,False,2,exterior,False,solo,False,mañana,natacion,juegos de mesa,cocina
2530,53,hombre,navarra,urbano,True,2,interior,False,solo,True,tarde,natacion,0,pilates
2531,69,mujer,madrid,urbano,True,2,exterior,True,grande,False,tarde,bailes,pickleball,0
2532,68,mujer,pais vasco,rural,False,3,exterior,False,solo,False,noche,bailes,bailes,0
2533,66,hombre,valencia,urbano,True,3,exterior,False,pequeño,False,tarde,excursiones,0,natacion
2534,62,hombre,castilla-la mancha,urbano,False,1,exterior,True,pareja,True,mañana,petanca,pilates,bailes
2535,62,mujer,castilla-la mancha,urbano,False,3,exterior,False,grande,True,mañana,petanca,gimnasia,juegos de mesa
2536,60,hombre,navarra,rural,False,1,exterior,True,grande,False,mañana,gimnasia,club de lectura,0
2537,69,hombre,cataluña,rural,True,3,exterior,True,solo,False,mañana,natacion,excursiones,0
2538,79,mujer,cataluña,rural,False,2,exterior,True,pareja,False,mañana,pilates,gimnasia,natacion
2539,52,mujer,extremadura,urbano,False,2,exterior,False,pequeño,False,mañana,pilates,pilates,juegos de mesa
2540,79,hombre,madrid,rural,False,3,interior,True,solo,False,mañana,cocina,excursiones,0
2541,69,mujer,madrid,rural,False,2,interior,False,grande,False,tarde,cocina,gimnasia,bailes
2542,49,hombre,aragon,urbano,False,3,exterior,True,grande,True,mañana,pickleball,club de lectura,excursiones
2543,54,hombre,pais vasco,urbano,False,1,interior,True,grande,True,tarde,petanca,juegos de mesa,0
2544,64,mujer,castilla-la mancha,rural,False,2,exterior,False,pequeño,True,mañana,juegos de mesa,pilates,0
2545,62,mujer,castilla-la mancha,rural,False,1,interior,True,solo,True,mañana,gimnasia,gimnasia,natacion
2546,60,hombre,madrid,urbano,False,1,exterior,True,pequeño,False,mañana,gimnasia,pilates,juegos de mesa
2547,69,mujer,madrid,rural,False,1,exterior,False,solo,False,tarde,natacion,excursiones,club de lectura
2548,67,mujer,pais vasco,rural,False,3,exterior,False,pequeño,True,mañana,petanca,pilates,0
2549,54,mujer,extremadura,urbano,False,3,interior,False,grande,True,mañana,excursiones,cocina,natacion
2550,66,hombre,cataluña,urbano,False,3,interior,False,grande,True,mañana,natacion,natacion,excursiones
2551,73,hombre,extremadura,urbano,False,2,exterior,False,pequeño,False,mañana,bailes,petanca,bailes
2552,55,mujer,extremadura,urbano,True,2,exterior,False,grande,True,tarde,gimnasia,gimnasia,excursiones
2553,64,hombre,murcia,rural,False,2,interior,False,grande,False,tarde,cocina,gimnasia,club de lectura
2554,64,hombre,cataluña,rural,True,2,interior,True,grande,True,tarde,bailes,cocina,0
2555,61,hombre,extremadura,urbano,False,3,exterior,True,grande,False,mañana,petanca,petanca,0
2556,76,hombre,madrid,rural,False,2,exterior,True,solo,False,mañana,juegos de mesa,petanca,natacion
2557,56,hombre,madrid,urbano,False,2,interior,False,solo,True,tarde,natacion,juegos de mesa,0
2558,79,hombre,murcia,rural,False,3,interior,False,pareja,True,tarde,pilates,pilates,juegos de mesa
2559,59,mujer,cataluña,rural,False,2,interior,False,pequeño,True,mañana,cocina,pilates,juegos de mesa
2560,60,hombre,castilla-la mancha,rural,False,2,exterior,False,grande,True,tarde,pilates,gimnasia,excursiones
2561,80,mujer,galicia,rural,False,2,exterior,True,mediano,True,tarde,bailes,juegos de mesa,pickleball
2562,55,mujer,madrid,urbano,False,1,exterior,False,pareja,True,tarde,natacion,juegos de mesa,pilates
2563,71,mujer,pais vasco,rural,False,1,exterior,False,solo,True,tarde,pilates,gimnasia,0
2564,68,mujer,extremadura,urbano,False,3,exterior,True,pareja,False,tarde,excursiones,pilates,excursiones
2565,68,mujer,castilla-la mancha,rural,False,3,exterior,True,grande,False,mañana,natacion,gimnasia,juegos de mesa
2566,67,hombre,aragon,rural,False,2,exterior,True,grande,True,tarde,natacion,juegos de mesa,gimnasia
2567,60,mujer,galicia,rural,False,1,exterior,False,pequeño,True,tarde,gimnasia,bailes,cocina
2568,62,hombre,castilla-la mancha,urbano,False,2,exterior,True,pequeño,True,mañana,excursiones,gimnasia,natacion
2569,58,mujer,extremadura,rural,False,2,interior,True,grande,False,mañana,pilates,juegos de mesa,cocina
2570,68,hombre,castilla-la mancha,urbano,True,3,exterior,True,solo,False,mañana,petanca,club de lectura,bailes
2571,68,mujer,extremadura,rural,True,3,interior,True,pareja,False,mañana,natacion,excursiones,0
2572,64,mujer,galicia,urbano,False,2,exterior,True,mediano,False,mañana,club de lectura,gimnasia,pilates
2573,54,mujer,castilla-la mancha,rural,False,1,interior,False,pequeño,False,tarde,natacion,gimnasia,cocina
2574,71,mujer,andalucia,rural,True,1,exterior,True,pequeño,False,mañana,bailes,excursiones,juegos de mesa
2575,49,hombre,castilla-la mancha,urbano,True,2,exterior,True,pareja,True,mañana,cocina,pilates,juegos de mesa
2576,67,hombre,castilla-la mancha,rural,False,3,exterior,True,grande,True,mañana,pickleball,gimnasia,excursiones
2577,73,mujer,extremadura,rural,False,2,exterior,True,pareja,False,noche,club de lectura,juegos de mesa,juegos de mesa
2578,67,hombre,murcia,urbano,False,2,interior,True,solo,False,mañana,bailes,cocina,excursiones
2579,74,mujer,andalucia,rural,True,2,exterior,True,pareja,True,mañana,cocina,juegos de mesa,cocina
2580,56,mujer,andalucia,urbano,True,2,exterior,True,pareja,True,tarde,bailes,bailes,natacion
2581,61,hombre,castilla-la mancha,rural,False,1,exterior,True,pareja,True,tarde,natacion,cocina,petanca
2582,62,mujer,castilla y leon,rural,False,3,exterior,False,solo,False,mañana,petanca,gimnasia,0
2583,72,hombre,pais vasco,urbano,False,3,exterior,False,mediano,True,mañana,gimnasia,pilates,natacion
2584,73,mujer,valencia,rural,False,2,interior,True,pareja,True,tarde,petanca,0,pilates
2585,70,hombre,navarra,urbano,False,1,exterior,True,pareja,False,tarde,bailes,cocina,pilates
2586,58,mujer,extremadura,urbano,False,2,exterior,False,pequeño,False,tarde,bailes,juegos de mesa,juegos de mesa
2587,83,mujer,pais vasco,rural,False,2,exterior,False,pareja,False,tarde,pilates,gimnasia,club de lectura
2588,78,hombre,castilla-la mancha,rural,False,2,interior,False,pequeño,False,mañana,petanca,pilates,bailes
2589,64,hombre,castilla-la mancha,rural,False,3,exterior,False,mediano,False,tarde,club de lectura,pilates,excursiones
2590,58,mujer,valencia,urbano,True,3,interior,True,pequeño,True,tarde,petanca,excursiones,pilates
2591,77,mujer,cataluña,urbano,False,3,interior,True,pareja,True,mañana,pickleball,bailes,bailes
2592,64,mujer,cataluña,rural,True,2,interior,True,pequeño,False,tarde,excursiones,club de lectura,cocina
2593,66,mujer,castilla-la mancha,rural,False,2,exterior,False,grande,False,mañana,pilates,excursiones,cocina
2594,61,mujer,pais vasco,urbano,False,2,interior,True,pequeño,True,mañana,petanca,gimnasia,natacion
2595,63,mujer,pais vasco,rural,False,1,exterior,True,pequeño,False,mañana,club de lectura,petanca,bailes
2596,70,hombre,andalucia,urbano,False,2,interior,True,pareja,True,noche,cocina,cocina,bailes
2597,60,mujer,andalucia,urbano,False,3,exterior,False,solo,False,mañana,club de lectura,pilates,0
2598,54,mujer,cataluña,rural,False,2,interior,True,grande,True,mañana,natacion,juegos de mesa,natacion
2599,82,mujer,cataluña,urbano,False,3,interior,True,pequeño,False,tarde,excursiones,cocina,natacion
2600,62,mujer,aragon,rural,False,2,interior,False,pequeño,False,tarde,natacion,pickleball,excursiones
2601,65,mujer,castilla-la mancha,urbano,False,1,interior,True,grande,True,noche,cocina,petanca,0
2602,70,mujer,madrid,urbano,False,3,exterior,False,pareja,True,tarde,natacion,gimnasia,juegos de mesa
2603,81,mujer,castilla-la mancha,rural,False,1,interior,False,pareja,True,mañana,natacion,club de lectura,natacion
2604,67,mujer,madrid,rural,False,2,interior,False,grande,True,mañana,cocina,bailes,excursiones
2605,56,mujer,castilla-la mancha,urbano,False,3,exterior,False,pequeño,True,mañana,gimnasia,gimnasia,excursiones
2606,74,hombre,andalucia,rural,False,2,exterior,False,pequeño,False,tarde,pickleball,juegos de mesa,cocina
2607,72,mujer,madrid,rural,True,1,interior,False,pequeño,True,tarde,cocina,club de lectura,natacion
2608,67,hombre,extremadura,rural,True,2,exterior,False,grande,False,mañana,cocina,juegos de mesa,pilates
2609,61,mujer,extremadura,urbano,False,2,exterior,True,pequeño,False,mañana,pilates,natacion,cocina
2610,65,hombre,castilla-la mancha,urbano,False,3,exterior,True,grande,False,tarde,bailes,pilates,bailes
2611,61,mujer,castilla-la mancha,urbano,False,3,exterior,False,mediano,False,mañana,pilates,excursiones,petanca
2612,67,mujer,castilla-la mancha,rural,False,3,interior,False,grande,False,tarde,petanca,juegos de mesa,cocina
2613,69,mujer,castilla-la mancha,rural,False,1,exterior,False,pequeño,False,mañana,petanca,excursiones,0
2614,64,hombre,navarra,urbano,False,3,interior,True,grande,False,noche,pilates,pickleball,excursiones
2615,72,mujer,extremadura,rural,False,2,exterior,False,solo,True,mañana,petanca,club de lectura,juegos de mesa
2616,63,mujer,galicia,urbano,False,2,interior,True,mediano,True,tarde,cocina,gimnasia,0
2617,54,hombre,cataluña,rural,False,2,interior,True,solo,True,tarde,bailes,juegos de mesa,cocina
2618,67,hombre,cataluña,rural,True,2,exterior,False,grande,True,tarde,bailes,juegos de mesa,bailes
2619,70,hombre,andalucia,rural,False,3,exterior,True,pequeño,False,tarde,petanca,gimnasia,natacion
2620,64,hombre,cataluña,rural,True,1,exterior,True,pequeño,False,mañana,bailes,club de lectura,excursiones
2621,75,mujer,pais vasco,rural,True,3,interior,False,pequeño,False,tarde,excursiones,excursiones,juegos de mesa
2622,68,mujer,extremadura,rural,False,2,exterior,False,grande,True,tarde,bailes,excursiones,excursiones
2623,59,hombre,castilla-la mancha,rural,False,2,exterior,True,solo,True,tarde,bailes,pilates,excursiones
2624,74,mujer,extremadura,rural,True,1,exterior,False,pequeño,True,tarde,natacion,gimnasia,juegos de mesa
2625,75,mujer,extremadura,rural,False,1,exterior,True,pareja,False,tarde,natacion,gimnasia,petanca
2626,54,mujer,extremadura,urbano,False,2,exterior,True,pareja,True,noche,cocina,juegos de mesa,juegos de mesa
2627,70,mujer,andalucia,urbano,False,1,interior,True,pareja,False,noche,bailes,cocina,0
2628,74,hombre,galicia,rural,True,2,interior,True,mediano,False,mañana,cocina,cocina,0
2629,67,mujer,pais vasco,rural,True,3,exterior,True,pequeño,False,tarde,natacion,cocina,natacion
2630,75,hombre,valencia,rural,False,1,exterior,True,mediano,True,tarde,pilates,juegos de mesa,petanca
2631,61,mujer,extremadura,urbano,False,1,interior,False,solo,False,mañana,bailes,juegos de mesa,natacion
2632,62,hombre,cataluña,rural,False,2,interior,True,grande,True,mañana,excursiones,juegos de mesa,bailes
2633,72,hombre,pais vasco,rural,False,2,interior,True,mediano,True,tarde,natacion,gimnasia,0
2634,74,hombre,cataluña,rural,False,1,interior,True,pareja,True,tarde,juegos de mesa,excursiones,natacion
2635,73,mujer,castilla-la mancha,urbano,False,3,interior,False,solo,False,tarde,club de lectura,juegos de mesa,cocina
2636,63,mujer,extremadura,urbano,False,3,interior,False,grande,True,mañana,bailes,pilates,gimnasia
2637,67,mujer,murcia,urbano,False,2,interior,False,pareja,True,tarde,pilates,cocina,juegos de mesa
2638,63,mujer,pais vasco,urbano,False,3,exterior,False,mediano,False,mañana,excursiones,juegos de mesa,juegos de mesa
2639,71,mujer,madrid,urbano,False,3,exterior,True,pequeño,True,tarde,pilates,juegos de mesa,cocina
2640,56,hombre,extremadura,urbano,False,1,exterior,False,pequeño,True,tarde,club de lectura,excursiones,natacion
2641,63,mujer,madrid,urbano,False,2,exterior,True,grande,True,noche,cocina,gimnasia,bailes
2642,70,hombre,castilla-la mancha,urbano,False,2,exterior,False,pequeño,True,noche,pilates,gimnasia,0
2643,59,mujer,castilla-la mancha,rural,False,3,interior,False,grande,False,tarde,natacion,club de lectura,natacion
2644,70,hombre,madrid,urbano,False,3,exterior,True,solo,True,tarde,pilates,pilates,natacion
2645,57,hombre,castilla-la mancha,urbano,False,1,exterior,True,grande,False,mañana,pilates,pilates,natacion
2646,70,mujer,andalucia,rural,True,3,exterior,True,mediano,True,mañana,pilates,juegos de mesa,excursiones
2647,70,mujer,castilla-la mancha,urbano,False,2,exterior,True,pareja,True,noche,club de lectura,club de lectura,juegos de mesa
2648,77,mujer,madrid,rural,False,3,exterior,False,solo,False,noche,petanca,pilates,juegos de mesa
2649,70,hombre,valencia,rural,False,1,exterior,True,solo,True,mañana,bailes,gimnasia,cocina
2650,65,mujer,castilla-la mancha,urbano,False,3,interior,False,pareja,False,mañana,juegos de mesa,club de lectura,excursiones
2651,78,hombre,castilla-la mancha,urbano,False,2,exterior,False,grande,False,tarde,petanca,gimnasia,pilates
2652,76,hombre,pais vasco,rural,True,2,exterior,True,mediano,False,tarde,pilates,gimnasia,natacion
2653,62,hombre,asturias,rural,False,2,interior,True,grande,True,mañana,petanca,excursiones,bailes
2654,57,mujer,extremadura,rural,False,1,interior,True,grande,True,tarde,natacion,excursiones,excursiones
2655,63,hombre,extremadura,urbano,False,2,interior,False,grande,True,mañana,petanca,juegos de mesa,juegos de mesa
2656,65,hombre,extremadura,urbano,False,3,exterior,False,pequeño,False,mañana,bailes,gimnasia,juegos de mesa
2657,66,mujer,murcia,rural,False,1,exterior,False,pequeño,False,mañana,juegos de mesa,cocina,juegos de mesa
2658,79,hombre,extremadura,rural,False,3,exterior,False,pareja,False,mañana,pickleball,juegos de mesa,juegos de mesa
2659,55,hombre,madrid,urbano,False,2,interior,False,pareja,True,tarde,cocina,pilates,excursiones
2660,74,hombre,madrid,rural,False,1,interior,True,solo,True,mañana,petanca,excursiones,natacion
2661,61,mujer,galicia,rural,False,1,exterior,False,solo,True,noche,club de lectura,excursiones,juegos de mesa
2662,78,hombre,castilla-la mancha,urbano,True,3,interior,False,solo,False,mañana,pilates,juegos de mesa,juegos de mesa
2663,52,hombre,extremadura,rural,False,2,exterior,True,solo,False,tarde,natacion,gimnasia,excursiones
2664,76,mujer,andalucia,rural,False,3,exterior,False,grande,False,mañana,juegos de mesa,club de lectura,bailes
2665,48,hombre,galicia,rural,False,2,interior,True,pequeño,True,tarde,bailes,cocina,excursiones
2666,79,hombre,castilla-la mancha,rural,True,2,interior,False,grande,True,mañana,cocina,pilates,0
2667,59,hombre,castilla-la mancha,urbano,False,2,exterior,True,solo,True,tarde,club de lectura,excursiones,excursiones
2668,67,mujer,andalucia,urbano,True,3,exterior,True,solo,True,tarde,pickleball,club de lectura,excursiones
2669,68,hombre,castilla-la mancha,urbano,False,3,exterior,False,grande,True,tarde,petanca,excursiones,club de lectura
2670,58,hombre,extremadura,rural,False,1,exterior,True,grande,False,tarde,club de lectura,pilates,juegos de mesa
2671,66,mujer,aragon,urbano,True,3,interior,False,pequeño,False,mañana,petanca,pickleball,natacion
2672,71,mujer,andalucia,rural,False,3,exterior,False,mediano,True,tarde,cocina,juegos de mesa,juegos de mesa
2673,61,hombre,castilla-la mancha,urbano,False,3,exterior,False,pareja,True,mañana,petanca,gimnasia,juegos de mesa
2674,57,hombre,cataluña,urbano,False,2,exterior,True,grande,True,tarde,bailes,gimnasia,natacion
2675,64,mujer,extremadura,rural,True,3,interior,True,pequeño,False,noche,excursiones,excursiones,juegos de mesa
2676,77,hombre,extremadura,urbano,False,2,interior,True,mediano,False,noche,gimnasia,excursiones,excursiones
2677,58,mujer,extremadura,rural,True,2,exterior,True,solo,False,mañana,juegos de mesa,cocina,excursiones
2678,73,mujer,castilla-la mancha,urbano,False,2,exterior,False,pequeño,True,mañana,juegos de mesa,club de lectura,bailes
2679,59,hombre,extremadura,urbano,True,2,interior,True,pequeño,False,mañana,petanca,pilates,0
2680,66,hombre,asturias,urbano,False,3,exterior,True,grande,True,tarde,natacion,excursiones,natacion
2681,56,hombre,madrid,rural,False,2,interior,False,mediano,True,mañana,pilates,club de lectura,gimnasia
2682,73,hombre,madrid,urbano,True,3,exterior,True,grande,False,mañana,club de lectura,bailes,pilates
2683,73,mujer,castilla-la mancha,rural,False,3,exterior,False,pequeño,False,mañana,cocina,excursiones,natacion
2684,55,hombre,castilla-la mancha,urbano,False,3,interior,False,pequeño,True,tarde,petanca,club de lectura,excursiones
2685,69,hombre,madrid,urbano,False,2,exterior,False,pareja,True,tarde,club de lectura,juegos de mesa,excursiones
2686,75,hombre,extremadura,rural,False,2,interior,True,solo,False,tarde,juegos de mesa,cocina,excursiones
2687,67,hombre,cataluña,urbano,False,1,interior,False,solo,False,mañana,petanca,gimnasia,pilates
2688,67,mujer,castilla-la mancha,urbano,False,2,exterior,False,pequeño,True,mañana,gimnasia,pilates,juegos de mesa
2689,59,mujer,madrid,urbano,False,2,interior,False,grande,True,mañana,bailes,petanca,club de lectura
